Feature ID	Taxon	Confidence
8aa4a1e616bbffd5cca935bd65329f5d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__TH1-2; g__VFBF01; s__VFBF01 sp006515885	0.9999999986626875
dfbaebf2a2e74890f54e98485daf24d0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__UBA11358; g__WYBW01; s__WYBW01 sp011525685	0.9999483719533031
1597975793d44ac9c6da6a9d62f454f2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__ELB16-189; s__ELB16-189 sp001567185	0.9999974395039242
50fc18be0da79b68cd0fc45ed683371c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methyloterricola; s__Methyloterricola oryzae	0.9566790537031062
968424f347611710ce4eb650e8e5db16	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9999999811007503
e543c31c5a670e3d171bf7445686f068	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__; s__	0.9380987044940644
a4224d43a1676828341add1960e20e8c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hydrogenophaga_590395; s__	0.8811497328878238
0d1faffbd4397a867675f36b8e7488c1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425; g__; s__	0.998223372472956
8a3a336f77e69fe724148a79de4b0157	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__Amaricoccus solimangrovi	0.7263906393637204
e11ed119aed43a833255f5915d4f4abd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9991005941795782
fe80f39841cbf4f72f68d94c237a7c10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9997552821123006
8a6f9d3391b4acd5636ff5750641bccb	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae_405308; g__Baekduia	0.872652101192958
b6d08d799919cd6aa059c8223745643b	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538; s__	0.9692396892593003
21193e4aea4f673cccd0250baa6c1ef7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9995402896673432
c5e3af7259d9c0effb10dcd0c98aef1c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Alsobacter	0.9993913813816562
a6d0944551555300ccbb04fc387cd493	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfuricurvum; s__Sulfuricurvum sp000310245	0.980446452711516
ca3ac17d35d7a3b2bacf09baea64be06	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Rheinheimera_662845	0.9975181484405209
bc57e6191541356b44eb665d21b09d11	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter	0.9999999995441059
9f137218009a45fc9e7ef01083f92c3c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999923800390149
e072028aeaa00a47bc1815db12ab9b20	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Zhengella; s__Zhengella mangrovi	0.7644933942692981
dcad6e1edb50bd57f6d221392c849744	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Aureliella; s__Aureliella helgolandensis	0.9999997001105664
8357156ba58b2063c79d3bd6cfce4120	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__VFKE01; s__VFKE01 sp009885695	0.9755246057453467
320a03a173899238b092718c1f4309ca	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9988499981100633
6ecaf192267f29f29a476664db417974	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999994666696781
89106685afec7732d7d2f61c4e53c2b9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9996509908537272
8f36483d3e63f37cd5161099a0014a82	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__; s__	0.9705543103090828
326152093504580de3899a33f9595595	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae	0.9999998247274763
f78204bd5daad26a8730db98aeeaaf20	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Lysinibacillus_304693	0.8385388240607576
fbc8edc2632b1feb781ad7cb33563590	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__UBA11358; g__UBA11358; s__	0.9981925346039653
31616b0f63da6fa73786e477f3f73850	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__; g__; s__	0.9999282697296565
8bf367142996bdbf8e3cdc2d3098ed4f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9998349385659313
cc293ede7656bb1fe38ef99a4e68c80d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales_602909; f__Chromatiaceae_602909	0.9999982700707339
3918fad464e53c5e8421b4a5e20df299	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_501803; s__Devosia_A_501803 confluentis	0.9491177455519485
d1c5c86cdb71b219cc4d9afa2ccd6aba	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Zavarzinella; s__Zavarzinella formosa	0.9172271948254818
8d4c831aa31363f5b218d358e4c73062	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Haliangiales_463188; f__Haliangiaceae_463188; g__Haliangium_463188; s__Haliangium ochraceum	0.9704558578941606
df55111a1405e032c239311b8e4540c4	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula_B_754616; s__Pirellula_B_754616 sp001610875	0.9791854122202702
2d1808d0c9eaea24e2f2b4db70d4801f	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Aureliella; s__Aureliella helgolandensis	0.9999998060489946
1024749dadaeb02cd6cfb13f54692e23	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseotalea; s__Chryseotalea sanaruensis	0.999999999991914
df2a015cd326d87a23d856bbadcd9590	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurovaceae; g__Sulfurovum; s__Sulfurovum riftiae	0.7082381792120059
3e3901d58d1d7611a26ba3f9507f40af	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Silanimonas_613114; s__Silanimonas mangrovi	0.8470693949926726
874a31b36ec880f56bd7b520d8950f40	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Aeromonas	0.9999966267171508
22511033b9987ba2c258ab69cacece14	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597439; f__Usitatibacteraceae; g__Usitatibacter; s__	0.9868574907381352
79de93296b15a41f9a0893e4842efe8d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium	0.9999999999978968
1c4c6c1cf2ad3b0e7f66eb65f697d037	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650612; f__Cellvibrionaceae; g__Cellvibrio; s__Cellvibrio ostraviensis	0.7173255988351587
76072a51cfd620eaae52cf05f1c3dded	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9999998911278888
692e749edd00d8c29a283785f598044c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Inhella	0.9999990894424855
036246d94f1e672320bd1a82356970ac	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999899079572663
910c7342631a1eedb43824e1c6da7314	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium cheonanense	0.9432311202793104
5231d9091614a135bcb7177f66cdbaf7	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Kineosporiaceae; g__R-H-3	0.7057138135799007
d469b95c94298fc0fb56492108833304	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	0.9983462809790008
9759712fb31e212483fcab1914a6005e	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	0.882942609638067
cddebcdc04468ac8e80b562b10934925	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__VFJQ01; s__VFJQ01 sp009885995	0.9999643145777751
58dae5691f6f8a4bd2ddb34e364fcaea	d__Bacteria; p__Armatimonadota; c__Fimbriimonadia; o__Fimbriimonadales; f__Fimbriimonadaceae; g__; s__	0.9304848173017184
ce5857c6cb952920ad34cf8ba790952e	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae	0.949268830453418
d3d0ea08130b9e5b9e473a3b214217e3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9990073518719593
24649f5b59a15a2d64a2dcede809d843	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_B_650451	0.9999990812395079
b5e0b3bfd140d1b6d95a928531add124	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.9999903159755181
9c32b2ea50a4b2c5a03093c93e55d587	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_648040	0.7172487236764215
e2ec2548ee68575cbfccb4c23eb1d9a0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas_B; s__	0.9967288052643
353f2fbc5152bae724fb68d52b04b97d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009	0.9999999985142519
00b288cd47692c22407aa88d3748b114	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.99994129286847
73da9070a3f5f086a753f58acc1104ce	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__KBS-96; s__	0.9999927094623207
28eb66ec27e37a2947541ae819c72177	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9946846257520088
6616ea2147b6ae8a98621a2a031686d3	d__Bacteria	0.993033314269909
28c7a641d033a9f2e7ad2f5a2d33dbb2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__TH1-2; g__UBA1942; s__UBA1942 sp009773395	0.999999914827317
8a721b9d75066a2b646ac994540be012	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_501803	0.9991089685384115
497ab29583d2638dbf7f5b07c44e1a9a	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__Chthoniobacter flavus	0.9997024806044232
116ae69f3a00f22288916be38f60d188	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter_A_608633; s__Steroidobacter denitrificans	0.7112475387283878
753fc28eeb251e82ca574235752d0c60	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hyphomonas; s__	0.8081643431754677
86ff01dff1ab31976d964534a239bfed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae	0.9999733372609958
cc0bcfcd39eb3bd9dd4e401773885a26	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylotetracoccus	0.9999908935563956
de3e4082407c1c99f9193e70838b7b5c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Beijerinckia	0.7098615591231453
41cd7fdabc4e80ce287ef126d3f40b64	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650325; s__Pseudomonas_E_650325 peli	0.9648479312081546
631ddfd8e6d7bcd50e482e4d0449700c	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__VFKE01; s__VFKE01 sp009885695	0.9924927163356774
daa845894ce64f3b92ceaaaa8b409fef	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Zavarzinella; s__Zavarzinella formosa	0.9999601292615414
154a665cdbf684c37fcaaa4971e38e22	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Aeromonas	0.9999975027968014
cfad66f5a5a518fdcf05fde3b9983f09	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__; s__	0.9223603250533251
a522c94b2ce576a1dff2888ddad2c70f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae	0.9998365586208017
0165491e863b40574237bba9b4c5f8eb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Aeromonas	0.9999848693772264
e1801bd5d19a3e1f2f4aa19a417efbef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727	0.9999999999509939
8c89c4d5f7cb39cf4f5f066b80a145a9	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__; g__; s__	0.9999999999937046
4bdeea63991e5196cf0d9173cbb6b5a0	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__	0.9998521471649072
330ae37eab6d35f123a6ce9b8fd20eae	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter; s__Chthoniobacter flavus	0.998720148345579
27230295bf3d93d21bcf86cdaaa597cd	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.9999958956328742
96652b2fb39cf5ca565cb350c9aad210	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Oceanicella; s__Oceanicella actignis	0.8873629139809897
be04a824400d224f6d72830ecd88e988	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__; s__	0.998787378569555
e2f0095b4f06a9c08a5dd52b6eb0a722	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Ferruginibacter; s__Ferruginibacter sp002400445	0.8510778578572116
72aab06e1d4fb10435087102a298db41	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__JAAFIP01; s__JAAFIP01 sp012036375	0.9999496560344213
ac6037509f6037a7680f7d983bc48971	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methylomonas; s__Methylomonas albis	0.929797877285193
ee3f5b84da3acea7089d30cef8bfcc12	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9984840666035776
33fee03c118a4bd629896adc633743e6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597437; f__Casimicrobiaceae; g__Casimicrobium; s__	0.9358091766211227
750e5d99e60b66a54cd4202655985bf2	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.999999999997712
9bd132b76b069ed50aeabd17bf91e0ad	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9985661936324746
c1b28c471cda860cc9c60d5afa7f36ac	d__Bacteria; p__Eremiobacterota; c__Xenobia; o__Xenobiales; f__; g__; s__	0.9607235020992532
2d697344240a020e042b928a7cb74ef7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Flectobacillus; s__Flectobacillus roseus	0.9767235382257929
214212e9c78a16ab3723a0b5f474f35f	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.9999999991406554
a6ab029bdeb6c01822e9810a59e4d2c1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rs-D84_512864; f__; g__; s__	0.9994240130015505
3bdb4d72d8523a2c05aead669421c1ee	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999991828071798
94c6acb9a6b083be01f24295ccbd3ab2	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__UBA10511; g__UBA10511; s__UBA10511 sp003508595	0.9818441199971495
eeaa6f46beef8c6b8bae7da1263d8f94	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470	0.9293653429790517
3d24915a8cd6cc92770850c77b296119	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.99993433437754
b98c5182464e4750cf9602b15bd4da41	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425	0.9312349359159575
5af892cbb6d5fa8178c35479f47a96ae	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500472; f__Rhizobiaceae_A_500472; g__Allorhizobium	0.778769314298738
9f4bd91ba519d33b1aec1584627f1faa	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500098; f__Rhizobiaceae_A_500098; g__Rhizobium_A_500098	0.9903317845110895
86dfaa9d4b1bff0cb42698834d3d707c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_B_592457; s__Aquabacterium_B_592457 parvum	0.9031775077712173
a6959c8898c9e0adcc443ad02140a0fc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9999995982750408
8d0e403db1f269106da79325d37f18c3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus_B_483718; s__	0.9343319633827788
8be807d2e24b63aaf1cdc2a75450bfe8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hydrogenophaga_590395	0.7375307270063052
71d0223a0c0b418d5d191f12ed1a7d9f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Crocinitomicaceae; g__UBA4466; s__	0.9970854581125247
9b027550bd003a401e428ce935836a7e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.8874373491929826
99de1b86983822dc1e40932059833ef2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999722235514797
73ea25a27244e419e86202a81edaa03a	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__; g__; s__	0.9999715340118751
a8215484642c82caa18b5300e755c811	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999068812949501
0fbac2c74d260e5d1fd962f9796b720c	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales	0.9999590543323624
f1400644f48b4c8f53c6853072b692c3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Fluviibacter; s__Fluviibacter phosphoraccumulans	0.9847788641135798
c2131fc9a40fdcb370305b6369fd9826	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9999999659749658
e07dfc21ec18c90b5eea12f5f4f97a90	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Aquamicrobium_A_498489; s__	0.9819020411825247
b68207fffcabcec51ec13656ba3cb393	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium aquatile	0.9351570925329061
5c89d39c0fbce2ee3cae77efabbdaeb6	d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Fuerstia; s__	0.9999565300166282
320c539f4bd00a67081e8567925a1b8f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_502138; f__Devosiaceae; g__Devosia_A_502124; s__	0.9082092972457212
1540ed79271faa2cb9ad1ccff0676d76	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.9999999999888729
28d368b6d537945a900a306404ff20e3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__; s__	0.9999807248468681
6d3bea1a8646030c21198750c88b35d6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__; s__	0.9988594788539443
826d6203722a658fcbe63daf74575571	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_B_592457; s__	0.7521506893433647
5885d44d2c62bec30d908f68186864c6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9999999821136402
6291fc4aaa349ca11e4d7ab981cde3e4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus_B_483718; s__	0.9759150027962303
e1b2577da0bae9026178df87ef6c3113	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Shewanellaceae_666538; g__Shewanella	0.9999999327219601
727e9c1133f208911e56b0c27c89396e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae; g__JC017; s__JC017 sp004296775	0.999999992295173
3b9b49bb8ba30347c63a15dfe257aed5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9967612716464259
1bc85866f957b6e3da488fc4b016279f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__; s__	0.9997552002048155
c47a5d639056b9421cebe02ee9b3adf6	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes	0.9945732919579455
d2f711267a2e44d1868d3e8e027796bd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999999887121125
c149ea7e9b5c78bf8ec57314a806f620	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504721; f__Hyphomicrobiaceae; g__Hyphomicrobium_A; s__	0.9801782079340704
54a5ba429eb1b781909345e212ef4e47	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.999999955953751
684811f97f7a9dea7618ac24e6dfc895	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Pseudochrobactrum; s__Pseudochrobactrum asaccharolyticum	0.8403536479855425
7ddc342818bc80bad4098ab6539c1f18	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504721; f__Hyphomicrobiaceae; g__Hyphomicrobium_A	0.831362157026441
7f5e39017ea20cce97021b1dbe782502	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425; g__; s__	0.9986174987446397
60bc1c0cd95350b06a7b7aa2b00165ac	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae	0.9671984847953238
d13075db97d5c0ddba175c599f811ade	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Nostocaceae_26365; g__Calothrix; s__Calothrix sp000734895	0.9999782968270389
1efc540275b183cd4643c9fb58260a5a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_A; s__	0.7067725719437156
a09f0512af0c6a4ea938bca089957cd2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650325	0.7354569181152756
0957c2a37d3d0419174445a6d41319c6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574870	0.9908971224589603
154131bcf0745d4885b6cd0c2ea18bb0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Rheinheimera_662845	0.999411370825457
